&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      5;centralizado
 PEE-CONFIG-PER;        2;      1;      5;centralizado
 PEE-CONFIG-PER;        3;      1;      5;centralizado
 PEE-CONFIG-PER;        4;      1;      5;centralizado
 PEE-CONFIG-PER;       11;      1;      5;centralizado
 PEE-CONFIG-PER;       12;      1;      5;centralizado
 PEE-CONFIG-PER;       13;      1;      5;centralizado
 PEE-CONFIG-PER;       14;      1;      5;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      5;          99999
 PEE-POT-INST-PER;        2;      1;      5;          99999
 PEE-POT-INST-PER;        3;      1;      5;          99999
 PEE-POT-INST-PER;        4;      1;      5;          99999
 PEE-POT-INST-PER;       11;      1;      5;          99999
 PEE-POT-INST-PER;       12;      1;      5;          99999
 PEE-POT-INST-PER;       13;      1;      5;          99999
 PEE-POT-INST-PER;       14;      1;      5;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;3;5;5;1;102;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;102;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;102;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;103;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;103;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;103;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;104;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;104;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;104;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;105;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;105;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;105;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;106;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;106;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;106;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;107;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;107;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;107;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;108;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;108;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;108;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;109;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;109;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;109;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;110;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;110;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;110;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;111;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;111;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;111;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;112;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;112;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;112;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;113;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;113;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;113;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;114;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;114;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;114;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;115;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;115;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;115;10596.331144785
PEE-GER-PER-PAT-CEN;3;5;5;1;116;9725.6669381451
PEE-GER-PER-PAT-CEN;3;5;5;2;116;9589.2080392204
PEE-GER-PER-PAT-CEN;3;5;5;3;116;10596.331144785
PEE-GER-PER-PAT-CEN;4;1;1;1;1;326.1966
PEE-GER-PER-PAT-CEN;4;1;1;2;1;312.5799
PEE-GER-PER-PAT-CEN;4;1;1;3;1;293.0172
PEE-GER-PER-PAT-CEN;4;2;2;1;1;297.5416
PEE-GER-PER-PAT-CEN;4;2;2;2;1;291.9076
PEE-GER-PER-PAT-CEN;4;2;2;3;1;286.4344
PEE-GER-PER-PAT-CEN;4;3;3;1;1;244.0869
PEE-GER-PER-PAT-CEN;4;3;3;2;1;225.7343
PEE-GER-PER-PAT-CEN;4;3;3;3;1;209.6266
PEE-GER-PER-PAT-CEN;4;4;4;1;1;190.9431
PEE-GER-PER-PAT-CEN;4;4;4;2;1;176.5175
PEE-GER-PER-PAT-CEN;4;4;4;3;1;160.5681
PEE-GER-PER-PAT-CEN;4;5;5;1;1;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;1;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;1;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;2;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;2;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;2;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;3;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;3;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;3;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;4;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;4;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;4;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;5;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;5;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;5;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;6;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;6;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;6;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;7;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;7;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;7;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;8;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;8;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;8;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;9;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;9;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;9;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;10;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;10;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;10;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;11;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;11;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;11;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;12;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;12;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;12;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;13;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;13;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;13;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;14;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;14;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;14;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;15;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;15;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;15;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;16;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;16;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;16;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;17;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;17;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;17;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;18;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;18;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;18;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;19;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;19;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;19;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;20;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;20;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;20;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;21;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;21;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;21;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;22;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;22;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;22;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;23;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;23;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;23;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;24;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;24;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;24;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;25;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;25;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;25;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;26;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;26;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;26;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;27;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;27;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;27;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;28;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;28;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;28;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;29;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;29;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;29;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;30;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;30;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;30;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;31;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;31;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;31;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;32;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;32;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;32;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;33;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;33;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;33;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;34;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;34;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;34;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;35;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;35;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;35;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;36;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;36;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;36;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;37;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;37;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;37;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;38;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;38;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;38;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;39;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;39;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;39;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;40;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;40;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;40;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;41;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;41;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;41;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;42;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;42;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;42;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;43;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;43;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;43;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;44;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;44;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;44;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;45;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;45;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;45;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;46;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;46;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;46;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;47;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;47;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;47;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;48;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;48;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;48;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;49;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;49;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;49;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;50;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;50;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;50;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;51;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;51;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;51;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;52;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;52;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;52;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;53;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;53;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;53;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;54;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;54;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;54;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;55;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;55;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;55;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;56;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;56;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;56;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;57;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;57;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;57;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;58;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;58;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;58;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;59;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;59;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;59;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;60;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;60;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;60;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;61;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;61;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;61;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;62;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;62;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;62;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;63;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;63;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;63;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;64;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;64;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;64;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;65;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;65;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;65;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;66;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;66;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;66;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;67;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;67;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;67;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;68;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;68;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;68;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;69;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;69;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;69;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;70;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;70;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;70;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;71;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;71;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;71;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;72;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;72;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;72;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;73;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;73;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;73;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;74;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;74;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;74;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;75;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;75;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;75;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;76;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;76;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;76;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;77;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;77;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;77;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;78;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;78;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;78;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;79;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;79;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;79;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;80;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;80;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;80;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;81;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;81;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;81;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;82;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;82;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;82;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;83;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;83;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;83;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;84;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;84;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;84;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;85;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;85;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;85;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;86;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;86;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;86;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;87;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;87;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;87;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;88;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;88;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;88;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;89;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;89;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;89;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;90;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;90;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;90;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;91;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;91;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;91;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;92;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;92;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;92;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;93;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;93;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;93;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;94;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;94;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;94;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;95;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;95;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;95;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;96;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;96;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;96;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;97;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;97;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;97;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;98;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;98;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;98;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;99;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;99;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;99;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;100;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;100;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;100;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;101;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;101;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;101;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;102;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;102;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;102;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;103;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;103;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;103;136.6638
PEE-GER-PER-PAT-CEN;4;5;5;1;104;189.3727
PEE-GER-PER-PAT-CEN;4;5;5;2;104;159.2723
PEE-GER-PER-PAT-CEN;4;5;5;3;104;136.6638
